@relation 'RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute 0.393IsAlone=1+0.393FamilySize=1-0.328Fare=3-0.296Pclass=1-0.287Has_Cabin=1... numeric
@attribute 0.427Pclass=1+0.378Has_Cabin=1-0.313Pclass=3+0.312IsAlone=1+0.312FamilySize=1... numeric
@attribute 0.597Pclass=2+0.386Fare=1-0.383Pclass=3-0.355Fare=0-0.222Fare=3... numeric
@attribute -0.692Age=1+0.609Age=2-0.198FamilySize=2+0.159Age=0+0.108IsAlone=1... numeric
@attribute 0.425Fare=2-0.382Age=0-0.357Fare=1-0.338FamilySize=7-0.297Fare=3... numeric
@attribute 0.405FamilySize=2+0.361Age=2+0.301FamilySize=11-0.3Fare=2-0.278Age=0... numeric
@attribute 0.643FamilySize=4-0.434Age=3-0.306FamilySize=2-0.269FamilySize=6-0.253Fare=1... numeric
@attribute 0.699FamilySize=3-0.315FamilySize=4+0.315FamilySize=11-0.261FamilySize=5-0.244FamilySize=2... numeric
@attribute -0.65FamilySize=5+0.328Sex=1+0.292Age=4+0.277FamilySize=2+0.263FamilySize=6... numeric
@attribute -0.631FamilySize=11-0.477FamilySize=6+0.415FamilySize=7-0.205FamilySize=5+0.186Fare=0... numeric
@attribute 0.721FamilySize=8-0.456FamilySize=7-0.346FamilySize=6+0.324FamilySize=5+0.118Age=3... numeric
@attribute -0.836Age=4-0.365FamilySize=5+0.249Age=3-0.155FamilySize=7+0.147FamilySize=8... numeric
@attribute -0.569Age=3-0.463FamilySize=11+0.258FamilySize=6+0.234FamilySize=8-0.22FamilySize=4... numeric
@attribute -0.415Fare=1+0.393FamilySize=7+0.378Pclass=2-0.376FamilySize=4-0.292Pclass=3... numeric
@attribute -0.579Sex=1+0.393Fare=0-0.36Fare=2-0.279FamilySize=7+0.274FamilySize=6... numeric
@attribute 0.579Sex=1-0.375Fare=2+0.362FamilySize=5-0.264FamilySize=11+0.197Pclass=2... numeric
@attribute -0.638Age=0+0.289Age=3+0.284FamilySize=6+0.267FamilySize=8+0.264FamilySize=4... numeric
@attribute 0.715Has_Cabin=1-0.45Fare=3+0.292Fare=0+0.199FamilySize=7+0.175Fare=1... numeric
@attribute '-0.564Pclass=1+0.417Has_Cabin=1+0.39 Fare=3+0.347Pclass=3-0.258Fare=0...' numeric
@attribute -0.508Age=1-0.458Age=2-0.339Age=0+0.315FamilySize=2-0.271Age=3... numeric
@attribute -0.464FamilySize=2-0.384FamilySize=3-0.34Age=1-0.307IsAlone=1-0.307Age=2... numeric
@attribute ﻿Survived {0,1}

@data
1.83781,0.992629,-1.378788,-1.047963,0.474401,-0.560331,0.441888,0.052924,0.174405,0.154285,-0.09551,0.280646,0.043801,-0.01377,0.023682,0.173436,-0.407738,1.827006,0.963633,-0,-0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.589587,-3.83471,-1.238359,1.10223,-0.85529,-2.612754,-1.903448,-2.187216,1.380123,-2.844716,-2.222245,0.508665,1.515567,0.649586,1.805811,-0.926244,0.710518,0.260101,-0.239065,-0,0,0
-0.385117,1.969615,0.373548,-0.834271,1.011918,-1.577967,0.293612,-0.270313,0.021432,-0.455921,-0.207722,-0.03565,0.705607,0.744431,-1.868938,-1.252607,-0.396886,0.829812,-0.234767,0,0,1
2.127025,-0.096221,-1.110662,-1.138839,0.334232,0.034722,0.725781,-0.34936,-0.442407,0.352573,-0.054845,0.306989,-0.137277,0.104447,1.37066,-0.834642,0.281606,0.024696,-0.059384,0,0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.72637,-3.51606,-0.155667,0.749757,-0.939662,-1.448334,3.447861,-2.556591,0.649912,-0.054116,0.143714,0.471655,-1.384715,-2.598754,-1.099069,-0.878547,0.373423,-0.177167,-0.098991,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.645001,-3.556571,-0.214566,0.515235,0.10036,-1.751073,0.052768,1.411749,-0.894152,0.608094,-0.196906,0.364635,0.331613,-1.017106,0.379953,-1.441688,-1.062314,-0.439721,0.070708,0,0,0
2.127025,-0.096221,-1.110662,-1.138839,0.334232,0.034722,0.725781,-0.34936,-0.442407,0.352573,-0.054845,0.306989,-0.137277,0.104447,1.37066,-0.834642,0.281606,0.024696,-0.059384,0,0,0
-1.274246,3.269928,-0.787085,1.549974,-0.049551,0.070445,0.607958,0.200305,-0.090702,-0.35582,-0.151404,0.078206,0.981901,0.379847,-0.672659,0.322301,-0.417821,-0.226089,0.490803,-0,0,0
-1.011958,-2.283943,-0.026834,1.593257,2.004688,-0.480536,-0.091965,2.28319,-0.482663,0.226271,-0.146771,0.290624,0.605152,-0.568247,-0.903883,0.420586,0.732788,-0.214452,0.190924,-0,0,0
-1.332953,-3.326868,-0.246032,0.953873,-0.820997,-1.809409,3.05232,-2.157988,1.336143,-0.213197,0.224737,0.408658,-1.567851,-2.416205,-2.310577,0.333009,-0.021896,-0.076174,-0.068169,0,-0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.34996,-2.751275,-0.960262,1.976136,0.930374,-0.981143,-1.65264,-1.714378,1.105381,-3.067458,-2.253134,0.497651,1.972241,0.915896,1.733482,-0.275526,2.900939,0.384377,-0.149671,-0,0,0
-3.540097,1.899253,-0.933653,0.593799,0.844868,1.601158,-0.394344,-0.105519,0.895523,0.181275,-0.031758,-0.182188,0.574785,-0.175211,-0.5122,1.129031,-0.687223,0.15051,0.052319,0,-0,0
-3.933513,1.710061,-0.843289,0.389683,0.726203,1.962233,0.001196,-0.504122,0.209291,0.340356,-0.112781,-0.119191,0.757921,-0.35776,0.699308,-0.082525,-0.291904,0.049517,0.021497,0,-0,1
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
1.825076,-0.83538,-1.68451,0.924458,-0.735549,-1.244364,0.10873,-0.466638,0.321782,0.557434,0.118771,0.256735,-0.593358,-0.191153,0.488951,0.012488,-2.262074,-0.054179,-0.075481,0,-0,0
-1.592049,-0.832417,1.466894,-1.339889,-0.514819,-0.333089,0.794069,2.812582,0.168686,0.143544,-0.083452,0.434119,0.177851,1.009751,0.577317,2.037639,0.107584,-0.875115,0.557623,-0,-0,0
0.158929,1.430219,2.46966,1.838041,-0.655316,1.169228,0.496244,-0.311982,-0.595528,-0.029175,-0.166499,0.000838,0.956586,-0.077622,1.200453,-0.572398,-0.156255,1.688574,0.76394,-0,0,1
-3.106707,0.754025,0.021593,0.942641,2.503554,0.666346,-0.679392,-0.61918,0.810872,0.222376,-0.026372,-0.294315,0.482221,-0.022466,-1.451007,-0.159584,-0.624228,1.150819,-0.630776,0,-0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-0.730927,-1.923765,-0.086342,-1.610894,1.805539,0.653478,-1.141727,-0.500959,1.013966,0.184447,0.101155,-0.343329,-0.320532,-0.054316,-1.410587,-0.112988,0.055239,-0.21013,0.347197,0,-0,0
-0.818506,3.114844,-0.581699,-1.183113,-0.646768,-0.643155,0.578659,0.243348,0.106083,-0.497022,-0.213108,0.076476,0.798172,0.591687,-0.93013,0.036008,-0.459881,-0.170497,0.448328,-0,0,1
-0.253725,-1.627566,0.431795,1.521503,0.201797,0.798996,-0.623067,2.631621,-0.52341,0.189093,-0.284175,0.239916,1.080211,-1.970358,-0.265759,1.281916,0.62869,0.232065,-0.560742,0,-0,0
-0.135875,2.215187,-0.403937,-1.069872,-0.668272,-0.409177,0.467012,0.239667,0.175502,-0.457816,-0.091419,0.039821,0.433958,0.892452,-0.794661,0.239486,-0.165856,-1.871814,-0.543866,0,0,0
-3.453058,2.495878,-0.951946,-0.210573,0.067516,-1.019554,-0.566919,1.409266,3.6355,0.581609,0.566098,-7.791647,-1.135767,-1.302311,1.187172,-0.020044,0.609941,0.133264,0.147329,-0,-0,0
-1.854026,-2.905997,1.938657,0.868135,-0.044578,-2.185912,0.287512,1.78304,0.161993,0.548587,0.014524,0.334736,-0.187659,0.684347,-0.031691,0.384598,-1.977782,-0.054674,-0.172391,0,-0,1
1.559235,0.815598,0.708814,0.825447,-1.118702,-0.661365,-2.527826,-0.22579,-0.88001,0.151557,0.39357,0.754625,-1.848479,-1.680127,-0.354764,0.224368,1.06465,-0.205642,0.202048,-0,-0,0
-3.051415,-0.8206,0.864548,0.640574,-2.721783,-1.18234,4.0793,-1.667958,1.721288,-0.193929,0.22807,0.590537,-1.447209,-1.350813,-0.707375,2.032877,-0.899066,0.908887,1.333199,-0,-0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
1.444001,0.06918,0.403833,1.802498,-0.413217,1.476972,-0.245689,-0.28835,-0.896022,-0.089543,-0.175217,-0.068915,0.928509,-1.295759,0.536058,-0.983651,0.657921,-0.296797,0.045667,-0,0,0
1.431659,-1.024572,-1.594145,0.720342,-0.854214,-0.883289,0.504271,-0.865241,-0.36445,0.716516,0.037747,0.319732,-0.410222,-0.373703,1.700459,-1.199067,-1.866755,-0.155172,-0.106303,0,0,1
-0.529291,2.025994,-0.313573,-1.273988,-0.786937,-0.048102,0.862552,-0.158936,-0.51073,-0.298734,-0.172442,0.102819,0.617094,0.709903,0.416848,-0.97207,0.229463,-1.972807,-0.574688,0,0,1
-1.580083,-1.957873,-0.201364,0.918077,2.284092,1.728153,-0.716888,-0.942606,0.130949,0.48473,0.081835,-0.278601,0.046333,-0.448705,0.058393,-1.038251,0.492617,-0.366715,0.358849,-0,0,1
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.15866,-1.977645,2.422141,-0.991047,1.143868,-1.267901,0.509021,2.298921,0.084035,0.184644,-0.078067,0.321992,0.085286,1.162496,-0.36149,0.749024,0.170578,0.125194,-0.125472,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
-2.854235,0.950767,-1.487165,-1.081229,-1.106068,-1.821738,-1.359395,-0.834248,2.06674,-3.512114,-2.428429,0.592334,2.316964,1.40123,0.905418,1.605463,1.679039,0.957194,-0.498676,0,0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
0.202014,-1.78265,0.637182,-1.211584,-0.39542,0.085396,-0.652366,2.674665,-0.326624,0.047892,-0.345878,0.238186,0.896483,-1.758519,-0.52323,0.995624,0.58663,0.287657,-0.603216,0,-0,0
-1.333368,-1.462382,2.157246,-1.462111,1.541936,0.579713,-0.511443,-0.528271,1.383879,0.284022,0.231562,-0.31023,-0.656668,1.464587,-0.610723,0.501743,-0.464911,0.073924,0.073276,0,-0,1
-1.994016,-2.701482,-2.817749,0.827634,-4.777384,1.32596,0.06144,-0.136496,-1.807684,3.782859,-3.946858,-1.298747,-1.456166,2.770149,-1.440377,-0.892497,0.573637,0.349473,-0.076366,-0,0,0
-1.360974,-1.428855,-2.630017,1.905656,-2.873056,2.596496,-0.083292,0.734945,-1.396195,3.401036,-3.896722,-1.372758,-1.182628,3.219008,-2.724213,0.969777,2.368739,0.574742,0.043849,-0,0,0
-1.011958,-2.283943,-0.026834,1.593257,2.004688,-0.480536,-0.091965,2.28319,-0.482663,0.226271,-0.146771,0.290624,0.605152,-0.568247,-0.903883,0.420586,0.732788,-0.214452,0.190924,-0,0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.211923,2.925651,-0.491334,-1.387229,-0.765433,-0.28208,0.9742,-0.155255,-0.580149,-0.337941,-0.294131,0.139473,0.981308,0.409137,0.281378,-1.175548,-0.064562,-0.27149,0.417506,-0,0,1
-3.477774,1.554976,-0.637902,-2.343404,0.128986,1.248633,-0.028102,-0.461079,0.406077,0.199155,-0.174485,-0.120921,0.574193,-0.145921,0.441837,-0.368818,-0.333964,0.105109,-0.020978,0,-0,1
1.83781,0.992629,-1.378788,-1.047963,0.474401,-0.560331,0.441888,0.052924,0.174405,0.154285,-0.09551,0.280646,0.043801,-0.01377,0.023682,0.173436,-0.407738,1.827006,0.963633,-0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-3.643572,1.941216,-0.273414,-0.116304,-0.37735,-2.023718,-1.260477,2.38563,-1.07454,0.482079,0.146376,1.336571,-1.277112,-1.044219,0.057719,1.372775,0.750314,0.191943,-0.02087,-0,-0,0
-0.840856,2.1247,0.168161,1.898817,1.609136,-0.864367,0.32291,-0.313357,-0.175353,-0.314719,-0.146019,-0.033921,0.889336,0.532592,-1.611466,-0.966315,-0.354827,0.77422,-0.192293,0,0,1
-1.789108,-1.307298,1.951859,1.270976,2.139154,1.293313,-0.482144,-0.571315,1.187094,0.425224,0.293265,-0.3085,-0.472939,1.252747,-0.353251,0.788036,-0.422851,0.018332,0.11575,0,-0,0
1.899741,-0.085905,0.60922,-0.930589,-1.010435,0.763372,-0.274987,-0.245307,-0.699237,-0.230745,-0.23692,-0.070645,0.74478,-1.083919,0.278587,-1.269943,0.615861,-0.241205,0.003193,-0,0,0
-1.994016,-2.701482,-2.817749,0.827634,-4.777384,1.32596,0.06144,-0.136496,-1.807684,3.782859,-3.946858,-1.298747,-1.456166,2.770149,-1.440377,-0.892497,0.573637,0.349473,-0.076366,-0,0,0
-0.730927,-1.923765,-0.086342,-1.610894,1.805539,0.653478,-1.141727,-0.500959,1.013966,0.184447,0.101155,-0.343329,-0.320532,-0.054316,-1.410587,-0.112988,0.055239,-0.21013,0.347197,0,-0,0
-3.686384,0.341066,-0.887957,0.425479,-2.378886,-1.575329,3.770405,-1.719504,1.414486,-0.35757,0.030121,0.568068,-0.856263,-2.32526,-1.669662,1.288734,-0.806417,0.340057,-0.405521,0,-0,1
-1.186666,-1.76868,-0.291728,1.122193,2.402757,1.367078,-1.112429,-0.544002,0.817181,0.325649,0.162858,-0.341599,-0.136803,-0.266156,-1.153116,0.173305,0.097299,-0.265722,0.389671,-0,-0,0
2.151741,0.84468,-1.424706,0.993993,0.272763,-2.233464,0.186964,1.520985,2.787017,0.735026,0.685738,-7.363738,-1.847237,-1.051944,2.115994,-0.485868,1.225511,0.052851,0.108922,-0,-0,0
1.444001,0.06918,0.403833,1.802498,-0.413217,1.476972,-0.245689,-0.28835,-0.896022,-0.089543,-0.175217,-0.068915,0.928509,-1.295759,0.536058,-0.983651,0.657921,-0.296797,0.045667,-0,0,0
-1.124343,-2.112957,0.004023,-1.81501,1.686874,1.014553,-0.746187,-0.899562,0.327734,0.343528,0.020131,-0.280331,-0.137395,-0.236866,-0.199079,-1.324543,0.450558,-0.311123,0.316375,-0,0,1
1.141508,-0.742282,0.150591,-0.858835,0.792456,-0.51616,0.256115,-0.593739,-0.658491,-0.193567,-0.099516,-0.019937,0.26972,0.318192,-0.359538,-2.131274,0.719959,-0.687722,0.754858,-0,0,0
-4.211697,2.267287,-0.447944,-0.791485,-0.097946,0.184971,-1.8854,-0.840165,-0.460928,0.740538,0.374981,0.767346,-1.83593,-0.924678,1.019995,-0.086061,0.510143,0.03968,0.147055,-0,-0,1
-2.536657,-2.006339,1.760896,0.754894,-0.023074,-2.419891,0.399159,1.786721,0.092574,0.509381,-0.107165,0.37139,0.176555,0.383581,-0.16716,0.181121,-2.271808,1.646643,0.819803,-0,-0,1
-0.385117,1.969615,0.373548,-0.834271,1.011918,-1.577967,0.293612,-0.270313,0.021432,-0.455921,-0.207722,-0.03565,0.705607,0.744431,-1.868938,-1.252607,-0.396886,0.829812,-0.234767,0,0,1
-0.851494,-2.901613,-0.457114,-1.861481,1.047704,-0.462937,-0.039451,-2.292606,-5.441754,-1.731815,2.430216,-2.911604,0.980394,0.785533,-0.477976,1.429527,0.608603,0.448964,-0.200684,0,-0,0
-1.153444,-3.640772,-1.030962,0.201816,-0.022077,-1.742023,-0.656502,-2.409883,-4.677565,-1.526953,2.603831,-2.961858,0.524312,0.489933,-1.359684,2.276658,-1.935076,0.370088,-0.216781,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
1.101535,0.592139,-0.89502,-1.003561,-0.747566,0.057577,0.145622,0.318526,0.112391,-0.393749,-0.023877,0.029192,0.179148,0.347997,-0.632239,0.368897,0.261646,-1.587039,1.468776,-0,0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-1.061476,-2.384931,-0.020832,-0.027583,-1.304462,1.376074,-1.498799,-1.067011,0.364945,0.670294,-0.024682,-0.318296,0.064719,-2.117126,0.768845,-0.827639,-1.801901,-0.044475,-0.48221,0,-0,1
1.101535,0.592139,-0.89502,-1.003561,-0.747566,0.057577,0.145622,0.318526,0.112391,-0.393749,-0.023877,0.029192,0.179148,0.347997,-0.632239,0.368897,0.261646,-1.587039,1.468776,-0,0,1
0.144661,2.770761,-1.093092,1.618813,1.150912,-0.313485,0.792576,-0.068979,0.040731,0.23142,-0.101348,0.293005,0.482339,0.318846,0.118731,0.330317,-0.79318,1.486639,-1.006535,0,-0,0
1.597791,-0.825063,0.035372,1.132708,-2.080216,-0.515714,-0.892037,-0.362585,0.064952,-0.025883,-0.063305,-0.120899,0.288698,-1.379519,-0.603122,-0.422813,-1.927818,-0.320081,-0.012904,0,0,0
-3.365389,1.38399,-0.668759,1.064863,0.446799,-0.246456,0.62612,2.721673,-0.404321,0.081898,-0.341386,0.450034,1.316739,-0.477302,-0.262968,1.376312,-0.051734,0.20178,-0.146429,0,-0,1
-3.686384,0.341066,-0.887957,0.425479,-2.378886,-1.575329,3.770405,-1.719504,1.414486,-0.35757,0.030121,0.568068,-0.856263,-2.32526,-1.669662,1.288734,-0.806417,0.340057,-0.405521,0,-0,1
-1.333368,-1.462382,2.157246,-1.462111,1.541936,0.579713,-0.511443,-0.528271,1.383879,0.284022,0.231562,-0.31023,-0.656668,1.464587,-0.610723,0.501743,-0.464911,0.073924,0.073276,0,-0,0
-1.274246,3.269928,-0.787085,1.549974,-0.049551,0.070445,0.607958,0.200305,-0.090702,-0.35582,-0.151404,0.078206,0.981901,0.379847,-0.672659,0.322301,-0.417821,-0.226089,0.490803,-0,0,1
-1.552076,-2.166838,2.512505,-1.195163,1.025203,-0.906826,0.904562,1.900317,-0.602196,0.343725,-0.159091,0.38499,0.268422,0.979947,0.850018,-0.462532,0.565897,0.024201,-0.156295,-0,0,1
-3.084358,1.744169,-0.728267,-2.139288,0.24765,0.887558,-0.423643,-0.062475,1.092308,0.040074,-0.093461,-0.183918,0.391056,0.036629,-0.769671,0.842738,-0.729283,0.206102,0.009845,0,-0,1
-1.251584,-3.367379,-0.304931,0.719351,0.219025,-2.112147,-0.342773,1.810352,-0.207921,0.449012,-0.115882,0.301637,0.148477,-0.834556,-0.831555,-0.230132,-1.457632,-0.338728,0.10153,0,0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-1.284884,-1.756385,-1.41236,-2.210323,-0.610982,0.471875,0.245596,-1.778944,-5.357104,-1.772916,2.424831,-2.799478,1.072958,0.632788,0.460832,2.718143,0.545609,-0.551346,0.482411,-0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-3.643572,1.941216,-0.273414,-0.116304,-0.37735,-2.023718,-1.260477,2.38563,-1.07454,0.482079,0.146376,1.336571,-1.277112,-1.044219,0.057719,1.372775,0.750314,0.191943,-0.02087,-0,-0,0
-3.81828,2.456479,-0.538308,-0.587369,0.020718,-0.176104,-2.280941,-0.441562,0.225304,0.581456,0.456005,0.704349,-2.019066,-0.742128,-0.191514,1.125494,0.114824,0.140672,0.177878,-0,-0,1
-1.580083,-1.957873,-0.201364,0.918077,2.284092,1.728153,-0.716888,-0.942606,0.130949,0.48473,0.081835,-0.278601,0.046333,-0.448705,0.058393,-1.038251,0.492617,-0.366715,0.358849,-0,0,1
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
-0.730927,-1.923765,-0.086342,-1.610894,1.805539,0.653478,-1.141727,-0.500959,1.013966,0.184447,0.101155,-0.343329,-0.320532,-0.054316,-1.410587,-0.112988,0.055239,-0.21013,0.347197,0,-0,0
-0.436408,1.782268,0.741267,0.83089,0.763482,-2.407651,-1.675334,-0.653081,-0.776153,0.124668,0.463432,0.815962,-2.068729,0.26644,-1.15531,-0.766373,0.741246,-0.936934,-1.058928,-0,0,0
-3.384435,1.080224,-0.314109,-1.637818,-1.309105,-0.296243,4.387455,-1.602227,0.650297,-0.562432,-0.143494,0.618322,-0.400181,-2.02966,-0.787953,0.441604,1.737262,0.418933,-0.389425,0,-0,0
-1.19617,-3.645518,-1.328723,1.306346,-0.736625,-2.973829,-2.298989,-1.788613,2.066355,-3.003798,-2.141222,0.445667,1.332431,0.832136,0.594302,0.285312,0.3152,0.361094,-0.208242,0,0,0
-1.854026,-2.905997,1.938657,0.868135,-0.044578,-2.185912,0.287512,1.78304,0.161993,0.548587,0.014524,0.334736,-0.187659,0.684347,-0.031691,0.384598,-1.977782,-0.054674,-0.172391,0,-0,1
-1.789108,-1.307298,1.951859,1.270976,2.139154,1.293313,-0.482144,-0.571315,1.187094,0.425224,0.293265,-0.3085,-0.472939,1.252747,-0.353251,0.788036,-0.422851,0.018332,0.11575,0,-0,0
-0.428434,-1.112303,0.166901,1.050439,0.599866,2.64661,-1.643531,-0.195571,0.776434,0.288471,0.025454,-0.392307,0.338257,-1.668268,-0.514991,1.034636,-0.006799,0.180794,-0.361994,0,-0,0
-1.119039,2.681926,0.563506,0.717649,0.784986,-2.641629,-1.563686,-0.6494,-0.845572,0.085462,0.341743,0.852616,-1.704515,-0.034326,-1.29078,-0.969851,0.447221,0.764383,-0.066734,-0,-0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
1.2973,0.375478,2.852808,-0.781806,-1.274038,0.689607,0.355298,-0.272619,-0.329324,-0.13117,-0.106513,-0.037546,0.408643,0.434984,1.078451,-0.655213,0.095711,0.042849,-0.270729,-0,0,1
-1.274246,3.269928,-0.787085,1.549974,-0.049551,0.070445,0.607958,0.200305,-0.090702,-0.35582,-0.151404,0.078206,0.981901,0.379847,-0.672659,0.322301,-0.417821,-0.226089,0.490803,-0,0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-0.851494,-2.901613,-0.457114,-1.861481,1.047704,-0.462937,-0.039451,-2.292606,-5.441754,-1.731815,2.430216,-2.911604,0.980394,0.785533,-0.477976,1.429527,0.608603,0.448964,-0.200684,0,-0,0
0.297515,1.069958,0.551309,-0.72103,0.990414,-1.343989,0.181964,-0.273994,0.090851,-0.416715,-0.086034,-0.072305,0.341393,1.045197,-1.733468,-1.04913,-0.102861,-0.871505,-1.226961,0,0,0
-1.54686,-3.829964,-0.940597,-0.0023,-0.140741,-1.380948,-0.260961,-2.808487,-5.363797,-1.367872,2.522807,-2.898861,0.707448,0.307384,-0.148176,1.065102,-1.539758,0.269095,-0.247603,0,-0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
-3.303066,1.039713,-0.373007,-1.87234,-0.269083,-0.598981,0.992362,2.366113,-0.893767,0.099777,-0.484113,0.511302,1.316147,-0.448011,0.691069,-0.121537,0.301525,0.156379,-0.219725,0,0,1
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.119039,2.681926,0.563506,0.717649,0.784986,-2.641629,-1.563686,-0.6494,-0.845572,0.085462,0.341743,0.852616,-1.704515,-0.034326,-1.29078,-0.969851,0.447221,0.764383,-0.066734,-0,-0,1
