Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,﻿Survived
0.017578,0.011719,0.019531,-0.044922,-0.035156,0.016357,0.028809,-0.03125,0.033936,-0.039063,-0.032227,0,-0.033691,-0.069336,-0.001953,-0.019531,0.019531,0.029297,0.007324,0.007202,-0.011719,0.027344,0.013672,0.03125,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.052734,-0.001953,0.033203,0.041992,0.083984,-0.04541,-0.02832,0.004883,-0.022949,-0.037109,0.014648,0.015625,-0.026855,-0.019531,-0.039063,-0.021484,-0.013672,-0.007813,-0.076172,-0.006104,0.042969,0.015625,-0.027344,0,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.013672,0.046875,0.015625,-0.00293,-0.046875,0.030029,0.012207,-0.079102,-0.015869,0.038574,0.005859,0.003906,0.01123,0.064453,0.035156,0.055664,-0.001953,0.003906,-0.041504,-0.066284,-0.015625,-0.078125,0.085938,-0.050781,0
0.052734,0.005859,0.023438,0.038086,0.009766,-0.010254,0.009277,-0.020508,-0.062012,-0.003418,-0.05957,0.03125,-0.032715,-0.036133,-0.003906,0.042969,0.048828,0.03125,-0.014648,0.001221,0.054688,-0.046875,0.003906,-0.046875,1
-0.09375,-0.144531,-0.005859,0.091797,-0.113281,0.007324,-0.070801,0.016602,0.022949,-0.012207,0.085938,-0.09375,-0.035156,-0.110352,0.054688,-0.113281,-0.037109,0.056641,-0.026367,-0.049316,0,-0.035156,0.003906,-0.039063,0
-0.027344,0.074219,0.041016,0.033203,-0.023438,0.06665,0.005371,-0.01123,0.028076,0.054688,-0.013672,0.011719,-0.01123,0.041992,0.044922,0.036133,-0.007813,0.011719,0.002441,-0.026489,0.027344,-0.023438,0.044922,-0.035156,1
0.021484,0.052734,0.041016,0.051758,0.003906,0.046143,0.015137,-0.056641,0.003662,0.098145,-0.012695,0.039063,-0.039551,0.0625,0.052734,0.015625,-0.025391,0.007813,0.004883,0.025757,0.007813,-0.078125,0.056641,-0.027344,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.005859,0.017578,0.03125,0.049805,0.044922,-0.020996,-0.018066,0.012695,-0.057129,-0.001953,-0.006836,0.015625,-0.006348,0.011719,0,0.03125,-0.015625,0.007813,0.001953,0.016357,0.039063,-0.09375,0.015625,0.054688,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,0
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.052734,0.052734,-0.015625,0.012695,-0.050781,-0.005127,0.02002,-0.024902,-0.009033,0.053711,-0.039063,-0.023438,0.012207,0.016602,0.025391,0.035156,-0.039063,0.013672,0.028809,0.042847,0.015625,-0.015625,-0.019531,-0.003906,1
-0.052734,0.052734,-0.015625,0.012695,-0.050781,-0.005127,0.02002,-0.024902,-0.009033,0.053711,-0.039063,-0.023438,0.012207,0.016602,0.025391,0.035156,-0.039063,0.013672,0.028809,0.042847,0.015625,-0.015625,-0.019531,-0.003906,0
-0.072266,0.048828,-0.003906,0.024414,0.003906,-0.018799,-0.011719,-0.040527,0.017822,0.022461,0.00293,0,-0.013672,-0.020508,-0.011719,-0.023438,-0.050781,-0.013672,0.007813,0.031982,-0.03125,0.042969,-0.033203,0.011719,0
-0.066406,0.064453,-0.001953,0.024414,-0.003906,0.010986,-0.025391,-0.009277,0.023193,0.004883,0.011719,-0.003906,0.014648,-0.041016,-0.009766,-0.003906,-0.025391,-0.023438,0.026855,-0.006348,-0.023438,0.0625,-0.033203,0,0
0.003906,-0.005859,-0.007813,-0.066406,-0.023438,-0.003662,0.012695,-0.041992,-0.011475,-0.04834,0.038086,-0.019531,0.046387,-0.013672,0.001953,0.014648,0.007813,-0.017578,-0.038086,-0.053589,-0.023438,-0.027344,0.044922,0.035156,0
-0.046875,0.070313,-0.013672,0.012695,-0.054688,0.02417,0.006348,0.005859,-0.003662,0.036133,-0.030273,-0.027344,0.040527,-0.00293,0.027344,0.054688,-0.013672,0.001953,0.047852,0.004517,0.023438,0.003906,-0.019531,-0.015625,1
0.052734,0.005859,0.023438,0.038086,0.009766,-0.010254,0.009277,-0.020508,-0.062012,-0.003418,-0.05957,0.03125,-0.032715,-0.036133,-0.003906,0.042969,0.048828,0.03125,-0.014648,0.001221,0.054688,-0.046875,0.003906,-0.046875,1
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,1
-0.052734,0.037109,-0.027344,-0.011719,-0.027344,-0.025146,-0.018555,-0.077148,-0.020752,-0.01123,0.030273,-0.011719,0.037109,-0.018555,-0.019531,0.016602,-0.019531,-0.033203,-0.01709,-0.046143,-0.066406,0.011719,0.007813,-0.015625,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,0
0.046875,0.001953,0.021484,-0.018555,0.005859,-0.002441,-0.031738,0.0625,-0.00293,0.023438,-0.023438,0.007813,0.051758,0.014648,-0.003906,-0.003906,0.037109,0.005859,0.038086,-0.04248,-0.03125,-0.054688,0.015625,-0.007813,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.025391,-0.025391,-0.052734,-0.038086,0,-0.015137,-0.05127,-0.070313,-0.012695,0.030273,0.005859,0.015625,0.039551,0.023438,-0.023438,0.029297,0,-0.011719,0.009766,-0.083496,-0.085938,-0.035156,-0.003906,-0.03125,1
-0.007813,-0.017578,-0.058594,0.071289,-0.046875,0.01416,0.006836,0.041992,0.10498,-0.068359,0.03125,0.085938,-0.025879,-0.036133,-0.128906,-0.072266,-0.041016,-0.042969,-0.074219,-0.000366,-0.046875,-0.027344,0.019531,-0.015625,0
0.056641,-0.019531,0.009766,-0.012695,0.035156,0.010498,0.03125,-0.025879,-0.00415,0.032227,0.010742,0.019531,0.004395,-0.010742,0.029297,-0.018555,0.003906,-0.019531,-0.027832,0.040894,0.03125,-0.015625,-0.005859,-0.011719,1
0.021484,0.039063,-0.039063,-0.004883,-0.056641,-0.002686,0.009277,-0.075684,-0.066162,0.046387,-0.000977,-0.007813,0.062988,0.019531,0.029297,0.074219,0,-0.021484,0.025391,-0.021118,-0.03125,-0.078125,0.03125,-0.03125,1
-0.011719,-0.050781,0.033203,-0.014648,-0.048828,-0.017578,0.049316,0.082031,-0.09375,0.015137,-0.020508,0.050781,0.071777,0.058594,0.019531,0.064453,-0.011719,0.017578,0.019531,-0.056885,0.078125,0.097656,0.039063,-0.007813,0
-0.048828,0.021484,0.029297,0.032227,0.021484,-0.030762,-0.013672,0.026367,-0.037598,-0.027344,-0.018555,-0.007813,-0.005371,0.011719,-0.011719,0.03125,-0.023438,0.023438,-0.019531,0.002441,0.050781,-0.0625,0.003906,0.0625,1
-0.017578,0.044922,-0.001953,0.042969,0.023438,-0.009521,-0.015625,-0.054688,-0.001221,0.04834,0.012695,0.027344,-0.013672,-0.020508,0,-0.023438,-0.042969,-0.027344,0.029297,0.045898,-0.046875,0.007813,-0.021484,0.011719,1
0.011719,0.001953,-0.025391,-0.000977,0.023438,0.020996,-0.058105,-0.003906,0.030273,0.045898,-0.013672,0.023438,0.01709,0.000977,-0.011719,0.007813,-0.005859,-0.003906,0.053711,-0.043701,-0.042969,0.015625,-0.042969,-0.023438,1
0.066406,-0.113281,0.070313,0,0.009766,0.052002,-0.042969,0.018066,0.013428,-0.05957,-0.043945,-0.105469,0.029785,0.029297,-0.027344,0.141602,0.019531,-0.027344,-0.029297,0.112915,-0.136719,0.066406,0.064453,-0.035156,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0.017578,0.005859,-0.011719,0.003906,0.005859,0.019775,0.021973,0.027832,-0.010498,-0.022461,0.012695,-0.023438,-0.008301,0.015625,0.017578,0,0.042969,-0.025391,-0.021973,-0.011108,0.03125,0.054688,-0.03125,-0.066406,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.013672,0.046875,0.015625,-0.00293,-0.046875,0.030029,0.012207,-0.079102,-0.015869,0.038574,0.005859,0.003906,0.01123,0.064453,0.035156,0.055664,-0.001953,0.003906,-0.041504,-0.066284,-0.015625,-0.078125,0.085938,-0.050781,0
0.056641,-0.019531,0.009766,-0.012695,0.035156,0.010498,0.03125,-0.025879,-0.00415,0.032227,0.010742,0.019531,0.004395,-0.010742,0.029297,-0.018555,0.003906,-0.019531,-0.027832,0.040894,0.03125,-0.015625,-0.005859,-0.011719,1
-0.048828,-0.009766,-0.029297,-0.018555,0.007813,-0.018066,-0.040527,-0.019531,0.043945,0.037598,-0.032227,0,-0.01123,0.021484,-0.027344,-0.009766,-0.039063,0.021484,0.013672,-0.019531,-0.035156,0.027344,-0.054688,-0.007813,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0.011719,0.001953,-0.025391,-0.000977,0.023438,0.020996,-0.058105,-0.003906,0.030273,0.045898,-0.013672,0.023438,0.01709,0.000977,-0.011719,0.007813,-0.005859,-0.003906,0.053711,-0.043701,-0.042969,0.015625,-0.042969,-0.023438,1
-0.029297,-0.005859,0.027344,0.000977,0.039063,0.023926,-0.041504,-0.037109,0.075195,0.056152,-0.015625,0.035156,-0.062988,0.067383,-0.007813,-0.029297,-0.033203,0.03125,-0.03125,-0.050537,-0.03125,0,0.011719,-0.023438,0
0.003906,0.048828,0.054688,0.0625,0.054688,0.032959,-0.016602,-0.072266,0.030518,0.066895,0.029297,0.0625,-0.06543,0.025391,0.017578,-0.041992,-0.037109,-0.017578,-0.016113,0.014893,-0.042969,-0.019531,0.044922,-0.007813,1
0.015625,0.017578,0.048828,0.036133,0.066406,-0.047607,-0.004883,-0.011719,-0.019775,0.016602,0.035156,0.035156,0.001953,-0.039063,-0.019531,-0.086914,0.007813,-0.050781,-0.044434,0.039307,-0.046875,0.015625,0.003906,-0.03125,1
-0.058594,-0.058594,-0.095703,-0.033203,0.037109,0.034668,0.040039,0.005859,0.007324,0.045898,-0.03125,-0.03125,-0.040527,-0.054688,-0.066406,-0.017578,0.099609,-0.017578,0.083984,0.005005,0.011719,-0.039063,0.160156,-0.0625,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
0.005859,-0.013672,-0.027344,-0.000977,0.029297,-0.008301,-0.044434,-0.035156,0.025391,0.063477,-0.022461,0.027344,-0.01123,0.021484,-0.015625,-0.011719,-0.03125,0.005859,0.035156,-0.005615,-0.050781,-0.007813,-0.042969,-0.007813,1
0.037109,-0.017578,-0.015625,0.047852,0.060547,0.013184,-0.013184,-0.008789,-0.04541,-0.028809,0.012695,0.007813,-0.069824,0.049805,0.011719,0.039063,-0.009766,0.003906,0.005859,0.007324,0.046875,-0.054688,-0.023438,0.054688,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.033203,0.056641,0.039063,0.033203,-0.019531,0.036865,0.019043,-0.041992,0.022705,0.072266,-0.022461,0.015625,-0.039551,0.0625,0.042969,0.016602,-0.033203,0.023438,-0.016602,0.011841,0.019531,-0.042969,0.044922,-0.023438,1
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,0
0.025391,-0.009766,0.029297,0.018555,0.060547,0.033691,-0.04541,-0.050781,0.056641,0.082031,-0.005859,0.0625,-0.062988,0.067383,0,-0.029297,-0.025391,0.017578,-0.009766,-0.036621,-0.046875,-0.035156,0.023438,-0.03125,1
-0.048828,0.021484,0.029297,0.032227,0.021484,-0.030762,-0.013672,0.026367,-0.037598,-0.027344,-0.018555,-0.007813,-0.005371,0.011719,-0.011719,0.03125,-0.023438,0.023438,-0.019531,0.002441,0.050781,-0.0625,0.003906,0.0625,0
0.056641,-0.037109,0.009766,-0.018555,0.019531,-0.033691,-0.001465,0.023438,-0.020508,0.062988,-0.041992,0.011719,0.030273,0.040039,0,-0.015625,0.029297,0.009766,-0.017578,-0.001465,-0.003906,-0.058594,-0.003906,-0.070313,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.019531,-0.072266,0.128906,0.039063,0.039063,0.08374,-0.075195,-0.042969,0.06665,0.007324,-0.038086,-0.042969,0.008789,0.022461,-0.029297,0.125,-0.021484,-0.023438,-0.062012,0.089478,-0.148438,0.0625,0.109375,-0.0625,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.025391,-0.025391,-0.052734,-0.038086,0,-0.015137,-0.05127,-0.070313,-0.012695,0.030273,0.005859,0.015625,0.039551,0.023438,-0.023438,0.029297,0,-0.011719,0.009766,-0.083496,-0.085938,-0.035156,-0.003906,-0.03125,1
0.021484,-0.027344,-0.017578,-0.066406,-0.015625,-0.005127,0.02832,-0.047852,-0.023193,-0.026855,0.02832,-0.015625,0.054199,-0.008789,0.009766,0.020508,0.027344,-0.025391,-0.073242,-0.051147,0.011719,-0.011719,0.025391,-0.035156,0
-0.001953,0.009766,0.021484,0.018555,-0.009766,-0.019043,0.013184,-0.004883,-0.043457,-0.028809,-0.069336,0.003906,-0.032715,-0.036133,-0.015625,0.042969,0.041016,0.042969,-0.036133,-0.012451,0.070313,-0.015625,-0.003906,-0.046875,1
-0.072266,0.048828,-0.003906,0.024414,0.003906,-0.018799,-0.011719,-0.040527,0.017822,0.022461,0.00293,0,-0.013672,-0.020508,-0.011719,-0.023438,-0.050781,-0.013672,0.007813,0.031982,-0.03125,0.042969,-0.033203,0.011719,0
0.0625,-0.021484,0.009766,-0.018555,0.013672,-0.004395,-0.015137,0.054688,-0.015625,0.04541,-0.033203,0.011719,0.057617,0.019531,0.003906,0.001953,0.056641,-0.001953,0.001953,-0.040039,0.007813,-0.039063,-0.003906,-0.078125,1
0.003906,-0.109375,0.005859,-0.053711,-0.025391,-0.001953,0.067871,0.021484,-0.056641,0.01709,-0.012695,0.0625,0.020996,0.070313,0.03125,0.054688,-0.052734,0.033203,-0.004883,-0.027588,0.097656,0.105469,0.015625,0.039063,0
0.003906,-0.005859,-0.007813,-0.066406,-0.023438,-0.003662,0.012695,-0.041992,-0.011475,-0.04834,0.038086,-0.019531,0.046387,-0.013672,0.001953,0.014648,0.007813,-0.017578,-0.038086,-0.053589,-0.023438,-0.027344,0.044922,0.035156,0
0.060547,-0.017578,0.007813,-0.000977,0.021484,0.037598,-0.00293,-0.043945,-0.007324,-0.040527,-0.032227,0.035156,-0.062012,-0.050781,0,0.046875,0.013672,0.042969,0.017578,-0.010498,0.046875,-0.039063,0,0.0625,1
-0.0625,-0.027344,-0.003906,0.00293,-0.041016,0.006836,0.006348,0.023438,-0.047852,0.015625,-0.000977,0.0625,0.030762,0.041016,0.003906,0.070313,-0.074219,0.013672,0.071289,-0.060791,0.03125,0.152344,0,0.054688,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.054688,-0.042969,0.044922,-0.008789,-0.072266,-0.023438,0.052734,0.016602,-0.099609,0.013672,-0.051758,0.085938,0.006348,0.019531,0.007813,0.044922,-0.005859,0.046875,0.078125,-0.024658,0,0.058594,0.078125,0.039063,1
0.005859,-0.013672,-0.027344,-0.000977,0.029297,-0.008301,-0.044434,-0.035156,0.025391,0.063477,-0.022461,0.027344,-0.01123,0.021484,-0.015625,-0.011719,-0.03125,0.005859,0.035156,-0.005615,-0.050781,-0.007813,-0.042969,-0.007813,1
-0.017578,-0.013672,-0.017578,0.02832,0.041016,0.003418,-0.008789,0.004883,-0.026855,-0.054199,0.00293,-0.015625,-0.068848,0.049805,0,0.041016,-0.017578,0.019531,-0.015625,-0.006592,0.058594,-0.015625,-0.035156,0.054688,0
-0.009766,-0.017578,0.003906,-0.036133,0.009766,0.018066,-0.04834,-0.074219,0.037109,0.022461,0.011719,0.027344,-0.012207,0.069336,-0.019531,0.011719,-0.001953,0.011719,-0.056641,-0.128662,-0.066406,-0.03125,0.050781,-0.054688,0
0.009766,0.066406,-0.013672,0.03125,-0.033203,0.033447,0.002441,-0.008301,-0.022705,0.062012,-0.020508,0,0.040527,-0.00293,0.039063,0.053711,-0.005859,-0.011719,0.069336,0.018677,0.011719,-0.027344,-0.007813,-0.019531,1
0.025391,-0.025391,-0.052734,-0.038086,0,-0.015137,-0.05127,-0.070313,-0.012695,0.030273,0.005859,0.015625,0.039551,0.023438,-0.023438,0.029297,0,-0.011719,0.009766,-0.083496,-0.085938,-0.035156,-0.003906,-0.03125,1
0.052734,0.011719,0.009766,-0.010742,-0.015625,-0.04126,0.02002,-0.033203,-0.085205,0.015137,0.021484,0,0.077637,0,0.009766,0.009766,0.050781,-0.044922,-0.047363,-0.028198,-0.03125,-0.074219,0.058594,-0.078125,1
-0.009766,0.060547,0,0.042969,0.019531,0.020264,-0.029297,-0.023438,0.00415,0.030762,0.021484,0.023438,0.014648,-0.041016,0.001953,-0.004883,-0.017578,-0.039063,0.04834,0.007813,-0.039063,0.03125,-0.021484,0,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0.070313,-0.0625,0.035156,-0.008789,-0.064453,-0.025391,0.069336,0.010742,-0.111328,0.035156,-0.061523,0.089844,0.012207,0.025391,0.015625,0.050781,0.013672,0.041016,0.041016,-0.021729,0.035156,0.074219,0.058594,-0.03125,1
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,1
0.017578,0.050781,0,0.029297,-0.015625,0.003662,-0.005371,-0.081055,0.005615,0.024414,-0.029297,0.035156,-0.046875,-0.073242,-0.013672,-0.017578,-0.001953,0,0.049805,0.028809,-0.066406,0.035156,-0.011719,-0.019531,1
0.009766,-0.013672,-0.070313,0.05957,-0.097656,0.027832,0.039063,0.057617,0.078613,-0.037109,-0.009766,0.0625,0.000488,0.000977,-0.09375,-0.013672,-0.029297,-0.017578,-0.054688,0.010376,0,-0.082031,0.035156,-0.03125,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,1
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,1
-0.052734,0.052734,0.052734,0.043945,0.033203,0.023682,-0.012695,-0.057617,0.049561,0.041016,0.019531,0.035156,-0.06543,0.025391,0.005859,-0.041992,-0.044922,-0.003906,-0.037598,0.000977,-0.027344,0.015625,0.033203,-0.007813,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.021484,0.025391,0.033203,0.006836,-0.007813,-0.043701,0.03125,0.018555,-0.027588,0.021973,-0.016602,-0.011719,0.027832,-0.001953,0.005859,-0.02832,0.011719,-0.009766,-0.044922,0.036011,0.015625,-0.007813,0.005859,-0.046875,0
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,0
0.005859,-0.013672,0.005859,-0.020508,0.001953,0.027832,0.000977,-0.02832,0.01123,-0.066895,-0.041992,0.007813,-0.062012,-0.049805,-0.007813,0.046875,0.005859,0.054688,-0.003906,-0.02417,0.0625,-0.007813,-0.007813,0.070313,1
-0.052734,0.052734,-0.015625,0.012695,-0.050781,-0.005127,0.02002,-0.024902,-0.009033,0.053711,-0.039063,-0.023438,0.012207,0.016602,0.025391,0.035156,-0.039063,0.013672,0.028809,0.042847,0.015625,-0.015625,-0.019531,-0.003906,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,0
-0.09375,-0.066406,-0.097656,-0.021484,0.080078,0.021973,0.029297,0.03125,0.000488,0.068848,0.010742,-0.039063,-0.008301,-0.000977,-0.054688,-0.023438,0.054688,-0.044922,0.063477,0.022583,0.03125,-0.070313,0.152344,-0.03125,0
